tax_id,parent_id,name,rank,symbol,scientific_name_with_author,author
,,Pilosocereus robinii (Lem.) Byles & Rowley var. robinii,,PIPO4,Pilosocereus robinii (Lem.) Byles & Rowley var. robinii,
,,Neobesseya wissmannii (Hildmann ex K. Schum.) Britton & Rose,,ESMI3,Neobesseya wissmannii (Hildmann ex K. Schum.) Britton & Rose,Rose
,,"Escobaria sandbergii Castetter, Pierce & Schwerin",,ESSA,"Escobaria sandbergii Castetter, Pierce & Schwerin",Schwerin
,,Cereus gracilis Mill. var. simpsonii (Small) L.D. Benson,,HASI,Cereus gracilis Mill. var. simpsonii (Small) L.D. Benson,Benson
,,Opuntia rufida Engelm.,,OPRU3,Opuntia rufida Engelm.,
,,Opuntia megacantha Salm-Dyck [excluded],,OPME3,Opuntia megacantha Salm-Dyck [excluded],
,,"Mammillaria leei (Rose ex Boed.) D. Weniger, nom. nud.",,ESSNL,"Mammillaria leei (Rose ex Boed.) D. Weniger, nom. nud.",
,,Opuntia ursina F.A.C. Weber,,OPPOE,Opuntia ursina F.A.C. Weber,Weber
,,"Echinocereus viridiflorus Engelm. var. standleyi (Britton & Rose) Orcutt ex D. Weniger, nom. nud.",,ECVIV,"Echinocereus viridiflorus Engelm. var. standleyi (Britton & Rose) Orcutt ex D. Weniger, nom. nud.",
,,Echinocactus simpsonii Engelm. var. robustior J.M. Coult.,,PESIR,Echinocactus simpsonii Engelm. var. robustior J.M. Coult.,
,,Bergerocactus Britton & Rose,,BERGE,Bergerocactus Britton & Rose,Rose
,,Eriocereus martinii (Labour.) Riccob.,,HAMA7,Eriocereus martinii (Labour.) Riccob.,
,,Trichocereus (A. Berger) Riccob.,,TRICH26,Trichocereus (A. Berger) Riccob.,
,,Mammillaria macromeris Engelm.,,COMAM2,Mammillaria macromeris Engelm.,
,,Escobaria dasyacantha (Engelm.) Britton & Rose ssp. chaffeyi (Britton & Rose) N.P. Taylor,,ESDAC,Escobaria dasyacantha (Engelm.) Britton & Rose ssp. chaffeyi (Britton & Rose) N.P. Taylor,Taylor
,,Leptocereus (A. Berger) Britton & Rose,,LEPTO7,Leptocereus (A. Berger) Britton & Rose,Rose
,,Opuntia tuna (L.) Mill.,,OPTU9,Opuntia tuna (L.) Mill.,
,,Ferocactus cylindraceus (Engelm.) Orcutt var. eastwoodiae (L.D. Benson) N.P. Taylor,,FEEA2,Ferocactus cylindraceus (Engelm.) Orcutt var. eastwoodiae (L.D. Benson) N.P. Taylor,Taylor
,,Sclerocactus uncinatus (Galeotti) N.P. Taylor,,GLUN,Sclerocactus uncinatus (Galeotti) N.P. Taylor,Taylor
,,Opuntia zebrina Small,,OPDI3,Opuntia zebrina Small,Small
,,Hylocereus (A. Berger) Britton & Rose,,HYLOC,Hylocereus (A. Berger) Britton & Rose,Rose
,,Opuntia lindheimeri Engelm. var. cuija (Griffiths & Hare) L.D. Benson,,OPENC,Opuntia lindheimeri Engelm. var. cuija (Griffiths & Hare) L.D. Benson,Benson
,,"Mammillaria heyderi Muehlenpf. var. bullingtoniana Castetter, Pierce & Schwerin",,MAHEB,"Mammillaria heyderi Muehlenpf. var. bullingtoniana Castetter, Pierce & Schwerin",Schwerin
,,Neomammillaria nivosa (Link ex N.E. Pfeiffer) Britton & Rose,,MANI3,Neomammillaria nivosa (Link ex N.E. Pfeiffer) Britton & Rose,Rose
,,Lophophora williamsii (Lem. ex Salm-Dyck) J.M. Coult. var. echinata (Croizat) H. Bravo,,LOWI,Lophophora williamsii (Lem. ex Salm-Dyck) J.M. Coult. var. echinata (Croizat) H. Bravo,Bravo
,,Opuntia whitneyana E.M. Baxter var. albiflora E.M. Baxter,,OPBAB2,Opuntia whitneyana E.M. Baxter var. albiflora E.M. Baxter,Baxter
,,Pediocactus winkleri K.D. Heil,,PEWI2,Pediocactus winkleri K.D. Heil,Heil
,,Pachycereus thurberi (Engelm.) H. Bravo,,STTH3,Pachycereus thurberi (Engelm.) H. Bravo,Bravo
,,Echinocereus viridiflorus Engelm.,,ECVI2,Echinocereus viridiflorus Engelm.,
,,Pereskia Mill.,,PERES,Pereskia Mill.,
,,Mammillaria conoidea DC.,,NECO5,Mammillaria conoidea DC.,
,,Mammillaria vivipara (Nutt.) Haw. var. radiosa Engelm.,,ESVIR,Mammillaria vivipara (Nutt.) Haw. var. radiosa Engelm.,
,,Cylindropuntia (Engelm.) Kreuzinger,,CYLIN2,Cylindropuntia (Engelm.) Kreuzinger,Kreuzinger
,,Opuntia turgida Small,,OPAM,Opuntia turgida Small,Small
,,Homalocephala texensis (Hopffer) Britton & Rose,,ECTE,Homalocephala texensis (Hopffer) Britton & Rose,Rose
,,Opuntia fragilis (Nutt.) Haw. var. fragilis,,OPFR,Opuntia fragilis (Nutt.) Haw. var. fragilis,
,,Coryphantha vivipara (Nutt.) Britton & Rose var. rosea (Clokey) L.D. Benson,,ESVIR2,Coryphantha vivipara (Nutt.) Britton & Rose var. rosea (Clokey) L.D. Benson,Benson
,,Thelocactus bicolor (Galeotti ex N.E. Pfeiffer) Britton & Rose var. schottii (Engelm.) Krainz,,THBIB,Thelocactus bicolor (Galeotti ex N.E. Pfeiffer) Britton & Rose var. schottii (Engelm.) Krainz,Krainz
,,Mammillaria aggregata Engelm.,,ECCOC,Mammillaria aggregata Engelm.,
,,Opuntia ×curvospina Griffiths (pro sp.),,OPCU2,Opuntia ×curvospina Griffiths (pro sp.),pro sp.
,,Echinocereus engelmannii (Parry ex Engelm.) Lem. var. engelmannii,,ECENE,Echinocereus engelmannii (Parry ex Engelm.) Lem. var. engelmannii,
,,Echinocereus rectispinus Peebles,,ECFER4,Echinocereus rectispinus Peebles,Peebles
,,Glandulicactus Backeb.,,GLAND2,Glandulicactus Backeb.,
,,Opuntia munzii C.B. Wolf,,CYMU12,Opuntia munzii C.B. Wolf,Wolf
,,Echinocereus triglochidiatus Engelm. var. polyacanthus (Engelm.) L.D. Benson,,ECPO6,Echinocereus triglochidiatus Engelm. var. polyacanthus (Engelm.) L.D. Benson,Benson
,,Echinocereus pectinatus (Scheidw.) Engelm. var. neomexicanus (J.M. Coult.) L.D. Benson,,ECDA,Echinocereus pectinatus (Scheidw.) Engelm. var. neomexicanus (J.M. Coult.) L.D. Benson,Benson
,,Opuntia aurantiaca Lindl.,,OPAU10,Opuntia aurantiaca Lindl.,
,,Cereus hexagonus (L.) Mill.,,CEHE3,Cereus hexagonus (L.) Mill.,
,,Echinocereus triglochidiatus Engelm.,,ECTR,Echinocereus triglochidiatus Engelm.,
,,Echinopsis turbinata Zuccagni,,ECTU4,Echinopsis turbinata Zuccagni,Zuccagni
,,Pediocactus knowltonii L.D. Benson,,PEKN2,Pediocactus knowltonii L.D. Benson,Benson
,,Mammillaria sneedii (Britton & Rose) Cory,,ESSNS,Mammillaria sneedii (Britton & Rose) Cory,Cory
,,Escobaria tuberculosa (Engelm.) Britton & Rose,,ESTU,Escobaria tuberculosa (Engelm.) Britton & Rose,Rose
,,Sclerocactus intertextus (Engelm.) N.P. Taylor var. intertextus,,ECIN2,Sclerocactus intertextus (Engelm.) N.P. Taylor var. intertextus,
,,Echinocereus engelmannii (Parry ex Engelm.) Lem. var. howei L.D. Benson,,ECENH,Echinocereus engelmannii (Parry ex Engelm.) Lem. var. howei L.D. Benson,Benson
,,Ferocactus hamatacanthus (Muehlenpf.) Britton & Rose ssp. sinuatus (A. Dietr.) N.P. Taylor,,FEHAS,Ferocactus hamatacanthus (Muehlenpf.) Britton & Rose ssp. sinuatus (A. Dietr.) N.P. Taylor,Taylor
,,Escobaria guadalupensis Brack & K.D. Heil,,ESGU,Escobaria guadalupensis Brack & K.D. Heil,Heil
,,Echinocereus viridiflorus Engelm. ssp. cylindricus (Engelm.) N.P. Taylor,,ECVIC2,Echinocereus viridiflorus Engelm. ssp. cylindricus (Engelm.) N.P. Taylor,Taylor
,,Epithelantha micromeris (Engelm.) F.A.C. Weber ex Britton & Rose var. bokei (L.D. Benson) Glass & R.A. Foster,,EPBO,Epithelantha micromeris (Engelm.) F.A.C. Weber ex Britton & Rose var. bokei (L.D. Benson) Glass & R.A. Foster,Foster
,,Echinocereus enneacanthus Engelm. var. dubius (Engelm.) L.D. Benson,,ECENE2,Echinocereus enneacanthus Engelm. var. dubius (Engelm.) L.D. Benson,Benson
,,"Mammillaria duncanii (Hester) D.D. Weniger, nom. nud.",,ESDU,"Mammillaria duncanii (Hester) D.D. Weniger, nom. nud.",
,,Sclerocactus whipplei (Engelm. & J.M. Bigelow) Britton & Rose var. roseus (Clover) L.D. Benson,,SCPAP,Sclerocactus whipplei (Engelm. & J.M. Bigelow) Britton & Rose var. roseus (Clover) L.D. Benson,Benson
,,Opuntia stanlyi Engelm. var. parishii (Orcutt) L.D. Benson,,GRPA11,Opuntia stanlyi Engelm. var. parishii (Orcutt) L.D. Benson,Benson
,,"Escobaria orcuttii Boed. var. macraxima Castetter, Pierce & Schwerin",,ESORM,"Escobaria orcuttii Boed. var. macraxima Castetter, Pierce & Schwerin",Schwerin
,,Coryphantha organensis A.D. Zimmerman,,ESOR2,Coryphantha organensis A.D. Zimmerman,Zimmerman
,,Opuntia parryi Engelm.,,CYCAP5,Opuntia parryi Engelm.,
,,Opuntia hystricina Engelm. & J.M. Bigelow,,OPPOH,Opuntia hystricina Engelm. & J.M. Bigelow,Bigelow
,,"Escobaria villardii Castetter, Pierce & Schwerin",,ESVI,"Escobaria villardii Castetter, Pierce & Schwerin",Schwerin
,,Mammillaria robustispina Schott ex Engelm.,,COROR,Mammillaria robustispina Schott ex Engelm.,
,,Opuntia occidentalis Engelm. & J.M. Bigelow var. littoralis (Engelm.) Parish,,OPLIL3,Opuntia occidentalis Engelm. & J.M. Bigelow var. littoralis (Engelm.) Parish,Parish
,,Opuntia wigginsii L.D. Benson,,CYEC3,Opuntia wigginsii L.D. Benson,Benson
,,Mammillaria nellieae (Croizat) Croizat,,ESMI2,Mammillaria nellieae (Croizat) Croizat,Croizat
,,Opuntia phaeacantha Engelm. var. spinosibacca (Anthony) L.D. Benson,,OPSP7,Opuntia phaeacantha Engelm. var. spinosibacca (Anthony) L.D. Benson,Benson
,,Coryphantha villarensis Backeb. [excluded],,COVI18,Coryphantha villarensis Backeb. [excluded],
,,Mammillaria vivipara (Nutt.) Haw. var. arizonica (Engelm.) L.D. Benson,,ESVIA,Mammillaria vivipara (Nutt.) Haw. var. arizonica (Engelm.) L.D. Benson,Benson
,,Cereus emoryi Engelm.,,BEEM,Cereus emoryi Engelm.,
,,Pediocactus sileri (Engelm. ex J.M. Coult.) L.D. Benson,,PESI4,Pediocactus sileri (Engelm. ex J.M. Coult.) L.D. Benson,Benson
,,"Pereskia pereskia (L.) Karst., nom. inval.",,PEAC2,"Pereskia pereskia (L.) Karst., nom. inval.",
,,"Carnegia Britton & Rose, orth. var.",,CARNE2,"Carnegia Britton & Rose, orth. var.",
,,Opuntia moniliformis (L.) Haw. ex Steud.,,COMO8,Opuntia moniliformis (L.) Haw. ex Steud.,
,,Mammillaria runyonii (Britton & Rose) Cory,,COMAR2,Mammillaria runyonii (Britton & Rose) Cory,Cory
,,Mammillaria prolifera (Mill.) Haw.,,MAPR2,Mammillaria prolifera (Mill.) Haw.,
,,Borzicactus Riccob.,,BORZI,Borzicactus Riccob.,
,,Cereus grantianus (Britton) Kelsey & Dayton,,LEGR6,Cereus grantianus (Britton) Kelsey & Dayton,Dayton
,,Schlumbergera gaertneri (Regel) Britton & Rose,,HAGA,Schlumbergera gaertneri (Regel) Britton & Rose,Rose
,,Echinocereus enneacanthus Engelm.,,ECEN2,Echinocereus enneacanthus Engelm.,
,,Cereus eriophorus N.E. Pfeiffer & Otto var. fragrans (Small ex Britton & Rose) L.D. Benson,,HAFR3,Cereus eriophorus N.E. Pfeiffer & Otto var. fragrans (Small ex Britton & Rose) L.D. Benson,Benson
,,Opuntia brachyclada Griffiths,,OPBAB,Opuntia brachyclada Griffiths,Griffiths
,,Peniocereus (A. Berger) Britton & Rose,,PENIO,Peniocereus (A. Berger) Britton & Rose,Rose
,,Coryphantha muehlenpfordtii (Poselg.) Britton & Rose,,COOC11,Coryphantha muehlenpfordtii (Poselg.) Britton & Rose,Rose
,,Cereus atacamensis Phil.,,ECAT2,Cereus atacamensis Phil.,
,,Echinocactus polycephalus Engelm. & J.M. Bigelow var. polycephalus,,ECPOP,Echinocactus polycephalus Engelm. & J.M. Bigelow var. polycephalus,
,,Opuntia tunicata (Lehm.) Link & Otto var. tunicata,,CYTU3,Opuntia tunicata (Lehm.) Link & Otto var. tunicata,
,,Opuntia chihuahuensis Rose,,OPCH3,Opuntia chihuahuensis Rose,Rose
,,Cereus spinulosus DC.,,SESP8,Cereus spinulosus DC.,
,,Opuntia leucotricha DC.,,OPLE2,Opuntia leucotricha DC.,
,,Echinocactus wislizeni Engelm.,,FEWI,Echinocactus wislizeni Engelm.,
,,Mammillaria alversonii (J.M. Coult.) J.M. Coult. ex Zeissold,,ESAL2,Mammillaria alversonii (J.M. Coult.) J.M. Coult. ex Zeissold,Zeissold
,,Epiphyllum ackermanii Haw.,,EPAC2,Epiphyllum ackermanii Haw.,
,,"Opuntia ×ellisiana Griffiths, database artifact",,OPEL3,"Opuntia ×ellisiana Griffiths, database artifact",
,,Opuntia whipplei Engelm. & J.M. Bigelow var. viridiflora (Britton & Rose) L.D. Benson,,CYVI16,Opuntia whipplei Engelm. & J.M. Bigelow var. viridiflora (Britton & Rose) L.D. Benson,Benson
,,Echinocereus blanckii (Poselg.) hort. ex Palmer,,ECBEB2,Echinocereus blanckii (Poselg.) hort. ex Palmer,Palmer
,,Ferocactus acanthodes (Lem.) Britton & Rose,,FECYC,Ferocactus acanthodes (Lem.) Britton & Rose,Rose
,,Sclerocactus brevihamatus (Engelm.) D.R. Hunt ssp. brevihamatus,,ANBR17,Sclerocactus brevihamatus (Engelm.) D.R. Hunt ssp. brevihamatus,
,,Mammillaria dioica K. Brandegee var. incerta (Parish) Munz,,MADI3,Mammillaria dioica K. Brandegee var. incerta (Parish) Munz,Munz
,,Hamatocactus hamatocanthus (Muhlph.) F.M. Kunth,,HAHA9,Hamatocactus hamatocanthus (Muhlph.) F.M. Kunth,Kunth
,,Peniocereus greggii (Engelm.) Britton & Rose,,PEGR3,Peniocereus greggii (Engelm.) Britton & Rose,Rose
,,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. columbiana (Griffiths) L.D. Benson,,OPCO13,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. columbiana (Griffiths) L.D. Benson,Benson
,,Opuntia thornberi Thornb. & Bonker,,CYACT,Opuntia thornberi Thornb. & Bonker,Bonker
,,Epiphyllum macropterum (Lem.) Britton & Rose,,EPMA2,Epiphyllum macropterum (Lem.) Britton & Rose,Rose
,,Mammillaria micromeris Engelm.,,EPMI2,Mammillaria micromeris Engelm.,
,,Opuntia brasiliensis (Willd.) Haw.,,BRBR6,Opuntia brasiliensis (Willd.) Haw.,
,,Wigginsia D.M. Porter,,WIGGI,Wigginsia D.M. Porter,Porter
,,Lobivia Britton & Rose,,LOBIV,Lobivia Britton & Rose,Rose
,,Opuntia stricta (Haw.) Haw. var. stricta,,OPST2,Opuntia stricta (Haw.) Haw. var. stricta,
,,Echinocereus viridiflorus Engelm. var. neocapillus (D. Weniger) A.D. Zimmerman,,ECVIN,Echinocereus viridiflorus Engelm. var. neocapillus (D. Weniger) A.D. Zimmerman,Zimmerman
,,Lobivia caespitosa (J.A. Purpus) Britton & Rose,,LOCA18,Lobivia caespitosa (J.A. Purpus) Britton & Rose,Rose
,,Echinocereus triglochidiatus Engelm. var. gurneyi L.D. Benson,,ECCOG,Echinocereus triglochidiatus Engelm. var. gurneyi L.D. Benson,Benson
,,Rhipsalis Gaertn.,,RHIPS,Rhipsalis Gaertn.,
,,Lophophora J.M. Coult.,,LOPHO2,Lophophora J.M. Coult.,
,,Harrisia eriophora (N.E. Pfeiffer) Britton,,HAER4,Harrisia eriophora (N.E. Pfeiffer) Britton,Britton
,,Mammillaria heyderi Muehlenpf. var. applanata Engelm.,,MAHEH2,Mammillaria heyderi Muehlenpf. var. applanata Engelm.,
,,Parodia Speg.,,PAROD,Parodia Speg.,
,,Lobivia famatinensis (Speg.) Britton & Rose,,LOFA2,Lobivia famatinensis (Speg.) Britton & Rose,Rose
,,Mammillaria wrightii Engelm. ssp. wilcoxii (Toumey ex K. Schum.) D.R. Hunt,,MAWRW,Mammillaria wrightii Engelm. ssp. wilcoxii (Toumey ex K. Schum.) D.R. Hunt,Hunt
,,"Mammillaria robertii (A. Berger) D. Weniger, nom. nud.",,ESEM,"Mammillaria robertii (A. Berger) D. Weniger, nom. nud.",
,,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. ledingii (Peebles) N.P. Taylor,,ECLE2,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. ledingii (Peebles) N.P. Taylor,Taylor
,,Cleistocactus Lem.,,CLEIS3,Cleistocactus Lem.,
,,Opuntia repens Bello,,OPRE2,Opuntia repens Bello,Bello
,,Echinocereus triglochidiatus Engelm. var. toroweapensis P.C. Fisch.,,ECTRT,Echinocereus triglochidiatus Engelm. var. toroweapensis P.C. Fisch.,
,,Opuntia wrightiana E.M. Baxter,,GRKU,Opuntia wrightiana E.M. Baxter,Baxter
,,Opuntia abjecta Small,,OPTR,Opuntia abjecta Small,Small
,,Stenocereus hystrix (Haw.) Buxbaum,,STFI5,Stenocereus hystrix (Haw.) Buxbaum,Buxbaum
,,Opuntia nashii Britton,,CONA5,Opuntia nashii Britton,Britton
,,Opuntia trichophora (Engelm. & J.M. Bigelow) Britton & Rose,,OPPOP,Opuntia trichophora (Engelm. & J.M. Bigelow) Britton & Rose,Rose
,,Echinocereus engelmannii (Parry ex Engelm.) Lem. var. chrysocentrus (Engelm. & J.M. Bigelow) Rümpler,,ECENC,Echinocereus engelmannii (Parry ex Engelm.) Lem. var. chrysocentrus (Engelm. & J.M. Bigelow) Rümpler,
,,Sclerocactus mariposensis (Hester) N.P. Taylor,,ECMA2,Sclerocactus mariposensis (Hester) N.P. Taylor,Taylor
,,"Mammillaria albicolumnaria (Hester) D. Weniger, nom. nud.",,ESAL,"Mammillaria albicolumnaria (Hester) D. Weniger, nom. nud.",
,,Cereus gracilis Mill. var. aboriginus (Small) L.D. Benson,,HAAB2,Cereus gracilis Mill. var. aboriginus (Small) L.D. Benson,Benson
,,Echinocereus triglochidiatus Engelm. var. paucispinus (Engelm.) W.T. Marshall,,ECCOP,Echinocereus triglochidiatus Engelm. var. paucispinus (Engelm.) W.T. Marshall,Marshall
,,Echinocereus pectinatus (Scheidw.) Engelm. var. pectinatus (Scheidw.) Engelm. [excluded],,ECPEP,Echinocereus pectinatus (Scheidw.) Engelm. var. pectinatus (Scheidw.) Engelm. [excluded],
,,Sclerocactus whipplei (Engelm. & J.M. Bigelow) Britton & Rose var. spinosior (Engelm.) Boissev.,,SCSPS2,Sclerocactus whipplei (Engelm. & J.M. Bigelow) Britton & Rose var. spinosior (Engelm.) Boissev.,
,,Pilosocereus Byles & Rowley,,PILOS2,Pilosocereus Byles & Rowley,Rowley
,,Mammillaria scheeri Muehlenpf.,,COROS,Mammillaria scheeri Muehlenpf.,
,,Echinocereus engelmannii (Parry ex Engelm.) Lem. var. acicularis L.D. Benson,,ECENA,Echinocereus engelmannii (Parry ex Engelm.) Lem. var. acicularis L.D. Benson,Benson
,,Opuntia microdasys (Lehm.) N.E. Pfeiffer,,OPMI4,Opuntia microdasys (Lehm.) N.E. Pfeiffer,Pfeiffer
,,Opuntia acanthocarpa Engelm. & J.M. Bigelow var. acanthocarpa,,CYACA2,Opuntia acanthocarpa Engelm. & J.M. Bigelow var. acanthocarpa,
,,Opuntia macrorhiza Engelm.,,OPMA2,Opuntia macrorhiza Engelm.,
,,"Opuntia imbricata (Haw.) DC. var. vexans (Griffiths) D. Weniger, nom. nud.",,CYIMI,"Opuntia imbricata (Haw.) DC. var. vexans (Griffiths) D. Weniger, nom. nud.",
,,Opuntia tenuiflora Small,,OPTE2,Opuntia tenuiflora Small,Small
,,Opuntia littoralis (Engelm.) Cockerell var. austrocalifornica L.D. Benson & Walkington,,OPLIA,Opuntia littoralis (Engelm.) Cockerell var. austrocalifornica L.D. Benson & Walkington,Walkington
,,Echinocactus Link & Otto,,ECHIN2,Echinocactus Link & Otto,Otto
,,Opuntia ×tetracantha Toumey (pro sp.),,CYTE15,Opuntia ×tetracantha Toumey (pro sp.),pro sp.
,,Acanthocereus (Engelm. ex A. Berger) Britton & Rose,,ACANT6,Acanthocereus (Engelm. ex A. Berger) Britton & Rose,Rose
,,Sclerocactus erectocentrus (J.M. Coult.) N.P. Taylor,,ECER2,Sclerocactus erectocentrus (J.M. Coult.) N.P. Taylor,Taylor
,,Echinocactus simpsonii Engelm.,,PESIS,Echinocactus simpsonii Engelm.,
,,Sclerocactus terrae-canyonae K.D. Heil,,SCPAT,Sclerocactus terrae-canyonae K.D. Heil,Heil
,,Consolea Lem.,,CONSO2,Consolea Lem.,
,,Eccremocactus bradei Britton & Rose,,ECBR2,Eccremocactus bradei Britton & Rose,Rose
,,Sclerocactus parviflorus Clover & Jotter,,SCPA9,Sclerocactus parviflorus Clover & Jotter,Jotter
,,Wilcoxia poselgeri (Lem.) Britton & Rose,,ECPO4,Wilcoxia poselgeri (Lem.) Britton & Rose,Rose
,,Opuntia ×congesta Griffiths (pro sp.),,CYCO21,Opuntia ×congesta Griffiths (pro sp.),pro sp.
,,Opuntia longiareolata Clover & Jotter,,OPBAL,Opuntia longiareolata Clover & Jotter,Jotter
,,Echinocereus triglochidiatus Engelm. var. neomexicanus auct. non (Standl.) W.T. Marshall,,ECCOA,Echinocereus triglochidiatus Engelm. var. neomexicanus auct. non (Standl.) W.T. Marshall,Marshall
,,Hylocereus costaricensis (F.A.C. Weber) Britton & Rose,,HYCO17,Hylocereus costaricensis (F.A.C. Weber) Britton & Rose,Rose
,,Selenicereus innesii M. Kimnach [excluded],,SEIN9,Selenicereus innesii M. Kimnach [excluded],
,,Epiphyllum phyllanthus (L.) Haw. var. hookeri (Link & Otto) Kimn.,,EPHO2,Epiphyllum phyllanthus (L.) Haw. var. hookeri (Link & Otto) Kimn.,
,,Sclerocactus nyensis F. Hochstätter,,SCNY,Sclerocactus nyensis F. Hochstätter,
,,Mammillaria echinus Engelm.,,COEC,Mammillaria echinus Engelm.,
,,Echinocereus ×roetteri (Englem.) Rumpler  ×roetteri,,ECROR,Echinocereus ×roetteri (Englem.) Rumpler  ×roetteri,
,,Opuntia ×deserta Griffiths (pro sp.),,CYDE17,Opuntia ×deserta Griffiths (pro sp.),pro sp.
,,Pediocactus despainii S.L. Welsh & Goodrich,,PEDE17,Pediocactus despainii S.L. Welsh & Goodrich,Goodrich
,,Epithelantha F.A.C. Weber ex Britton & Rose,,EPITH,Epithelantha F.A.C. Weber ex Britton & Rose,Rose
,,Mammillaria tuberculosa Engelm.,,ESTUT,Mammillaria tuberculosa Engelm.,
,,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. aurea (E.M. Baxter) S.L. Welsh,,OPAU2,Opuntia erinacea Engelm. & J.M. Bigelow ex Engelm. var. aurea (E.M. Baxter) S.L. Welsh,Welsh
,,Echinopsis rojasii Cardenas,,ECRO3,Echinopsis rojasii Cardenas,Cardenas
,,Pediocactus paradinei B.W. Benson,,PEPA5,Pediocactus paradinei B.W. Benson,Benson
,,"Echinocactus horizonthalonius Lem. var. moelleri J.N. Haage ex D. Weniger, nom. nud.",,ECHOH,"Echinocactus horizonthalonius Lem. var. moelleri J.N. Haage ex D. Weniger, nom. nud.",
,,"Echinocereus chloranthus (Engelm.) Haage var. russanthus (D. Weniger) Lamb. ex Rowley, nom. nud.",,ECRU4,"Echinocereus chloranthus (Engelm.) Haage var. russanthus (D. Weniger) Lamb. ex Rowley, nom. nud.",
,,"Coryphantha scheeri (Muehlenpf.) L.D. Benson var. valida (Engelm.) L.D. Benson, nom. inq.",,COROU,"Coryphantha scheeri (Muehlenpf.) L.D. Benson var. valida (Engelm.) L.D. Benson, nom. inq.",
,,Opuntia arenaria Engelm.,,OPPOA,Opuntia arenaria Engelm.,
,,Opuntia stanlyi Engelm.,,GREM,Opuntia stanlyi Engelm.,
,,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. chisoensis (W.T. Marshall) L.D. Benson,,ECCH2,Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage var. chisoensis (W.T. Marshall) L.D. Benson,Benson
,,Mammillaria heyderi Muehlenpf. ssp. hemisphaerica (Engelm.) D.R. Hunt,,MAHEH,Mammillaria heyderi Muehlenpf. ssp. hemisphaerica (Engelm.) D.R. Hunt,Hunt
,,Astrophytum myriostigma Lem.,,ASMY3,Astrophytum myriostigma Lem.,
,,Echinocereus viridiflorus Engelm. var. canus A.M. Powell & Weedin,,ECVIC7,Echinocereus viridiflorus Engelm. var. canus A.M. Powell & Weedin,Weedin
,,Ferocactus cylindraceus (Engelm.) Orcutt,,FECY,Ferocactus cylindraceus (Engelm.) Orcutt,Orcutt
,,Selenicereus (A. Berger) Britton & Rose,,SELEN2,Selenicereus (A. Berger) Britton & Rose,Rose
,,Mammillaria macdougalii Rose,,MAHEM,Mammillaria macdougalii Rose,Rose
,,Echinocactus horizonthalonius Lem. var. nicholii L.D. Benson,,ECHON,Echinocactus horizonthalonius Lem. var. nicholii L.D. Benson,Benson
,,Sclerocactus brevihamatus (Engelm.) D.R. Hunt ssp. tobuschii (W.T. Marshall) N.P. Taylor,,ANTO3,Sclerocactus brevihamatus (Engelm.) D.R. Hunt ssp. tobuschii (W.T. Marshall) N.P. Taylor,Taylor
,,Coryphantha strobiliformis (Poselg.) Moran var. orcuttii (Boed.) L.D. Benson,,ESORO,Coryphantha strobiliformis (Poselg.) Moran var. orcuttii (Boed.) L.D. Benson,Benson
,,Harrisia donae-antoniae M.L. Hooten,,HAGR13,Harrisia donae-antoniae M.L. Hooten,Hooten
,,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. bonkerae (Thornb. & Bonker) L.D. Benson,,ECBO2,Echinocereus fendleri (Engelm.) Sencke ex J.N. Haage var. bonkerae (Thornb. & Bonker) L.D. Benson,Benson
,,Mammillaria pottsii Scheer ex Salm-Dyck,,MAPO3,Mammillaria pottsii Scheer ex Salm-Dyck,
,,Opuntia whipplei Engelm. & J.M. Bigelow,,CYWH,Opuntia whipplei Engelm. & J.M. Bigelow,Bigelow
,,"Echinocereus kuenzleri Castetter, Pierce & Schwerin",,ECFEF3,"Echinocereus kuenzleri Castetter, Pierce & Schwerin",Schwerin
,,Opuntia valida Griffiths,,OPVA3,Opuntia valida Griffiths,Griffiths
,,Opuntia tracyi Britton,,OPPU2,Opuntia tracyi Britton,Britton
,,Cereus pteranthus Link ex A. Dietr.,,SEPT,Cereus pteranthus Link ex A. Dietr.,
,,Melocactus Link & Otto,,MELOC2,Melocactus Link & Otto,Otto
,,Grusonia Rchb. ex Britton & Rose,,GRUSO,Grusonia Rchb. ex Britton & Rose,Rose
,,Sclerocactus scheeri (Salm-Dyck) N.P. Taylor,,ANSC,Sclerocactus scheeri (Salm-Dyck) N.P. Taylor,Taylor
,,Mammillaria longimamma DC. var. sphaerica (A. Dietr.) K. Brandegee,,MASP3,Mammillaria longimamma DC. var. sphaerica (A. Dietr.) K. Brandegee,Brandegee
,,Opuntia tricolor Griffiths,,OPENE,Opuntia tricolor Griffiths,Griffiths
,,Pediocactus simpsonii (Engelm.) Britton & Rose var. minor (Engelm.) Cockerell,,PESIM,Pediocactus simpsonii (Engelm.) Britton & Rose var. minor (Engelm.) Cockerell,Cockerell
